isoform	structural_category	filter_reason
PB.143865.2	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 95.0 > 59
PB.143866.1	novel_in_catalog	perc_A_downstream_TTS: 70.0 > 59
PB.143866.2	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 70.0 > 59
PB.143866.3	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 70.0 > 59
PB.143866.4	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 70.0 > 59
PB.143866.5	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 70.0 > 59
PB.143866.6	novel_in_catalog	perc_A_downstream_TTS: 70.0 > 59
PB.143868.1	novel_in_catalog	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.143875.1	novel_in_catalog	perc_A_downstream_TTS: 100.0 > 59; min_cov: 1.0 < 3
PB.143877.3	incomplete-splice_match	RTS_stage: True
PB.143878.1	incomplete-splice_match	perc_A_downstream_TTS: 85.0 > 59
PB.143879.1	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59; RTS_stage: True
PB.143879.2	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.143885.1	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.143885.2	novel_in_catalog	all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.143889.2	incomplete-splice_match	RTS_stage: True
PB.143892.2	incomplete-splice_match	RTS_stage: True
PB.143894.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.143895.1	incomplete-splice_match	perc_A_downstream_TTS: 60.0 > 59; all_canonical: nan
PB.143899.1	incomplete-splice_match	min_cov: 2.0 < 3; perc_A_downstream_TTS: 85.0 > 59
PB.143900.1	genic	all_canonical: nan
PB.143901.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.143901.2	incomplete-splice_match	RTS_stage: True; min_cov: 1.0 < 3
PB.143901.3	novel_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.143901.4	novel_in_catalog	RTS_stage: True
PB.143901.7	novel_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.143901.8	novel_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.143901.9	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.143902.1	incomplete-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.143905.1	novel_in_catalog	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.143911.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.143921.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; perc_A_downstream_TTS: 80.0 > 59
PB.143924.1	incomplete-splice_match	min_cov: 0.0 < 3; perc_A_downstream_TTS: 95.0 > 59
PB.143925.1	genic	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.143930.2	full-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.143932.3	novel_in_catalog	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.143935.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.143937.1	novel_in_catalog	min_cov: 2.0 < 3; RTS_stage: True
PB.143938.1	novel_in_catalog	min_cov: 2.0 < 3; RTS_stage: True
PB.143938.2	novel_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.143938.3	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.143938.4	novel_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.150483.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.150485.3	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.150488.1	incomplete-splice_match	all_canonical: nan
PB.150492.3	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.150492.4	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.150493.1	incomplete-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.150496.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.150499.1	genic	all_canonical: nan
PB.150503.3	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 100.0 > 59; all_canonical: non_canonical
PB.150503.4	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.150504.2	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.150505.4	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.150505.5	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.150507.1	novel_not_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.150507.2	novel_not_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.150514.1	incomplete-splice_match	min_cov: 0.0 < 3; perc_A_downstream_TTS: 100.0 > 59
PB.150517.1	incomplete-splice_match	all_canonical: nan
PB.150519.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.150519.3	novel_in_catalog	perc_A_downstream_TTS: 100.0 > 59
PB.150520.1	incomplete-splice_match	perc_A_downstream_TTS: 100.0 > 59; RTS_stage: True; min_cov: 1.0 < 3
PB.150523.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.150527.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.150528.2	incomplete-splice_match	perc_A_downstream_TTS: 85.0 > 59
PB.150530.6	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.150534.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.150536.1	antisense	all_canonical: nan; perc_A_downstream_TTS: 65.0 > 59
PB.150537.5	novel_in_catalog	perc_A_downstream_TTS: 80.0 > 59
PB.150538.1	genic	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.150541.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59
PB.150543.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.150543.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.150543.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.150546.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.150546.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.150548.1	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 70.0 > 59
PB.150548.2	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 70.0 > 59
PB.150548.3	novel_in_catalog	perc_A_downstream_TTS: 70.0 > 59
PB.150548.4	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 70.0 > 59
PB.150548.5	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 70.0 > 59
PB.150548.6	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 70.0 > 59
PB.150549.2	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.150551.1	intergenic	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.150559.1	incomplete-splice_match	all_canonical: nan
PB.150560.1	novel_in_catalog	RTS_stage: True
PB.150565.2	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3
PB.150566.1	incomplete-splice_match	RTS_stage: True; min_cov: 1.0 < 3
PB.150567.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.150567.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.150569.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3
PB.150569.3	full-splice_match	perc_A_downstream_TTS: 100.0 > 59
PB.150570.2	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True; perc_A_downstream_TTS: 85.0 > 59
PB.150572.1	incomplete-splice_match	perc_A_downstream_TTS: 85.0 > 59
PB.150578.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.150578.3	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3; all_canonical: non_canonical
PB.150581.1	incomplete-splice_match	perc_A_downstream_TTS: 100.0 > 59; min_cov: 1.0 < 3
PB.150582.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 80.0 > 59
PB.150586.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.150586.2	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.150586.3	novel_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.150586.4	novel_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.150586.5	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.150587.1	genic_intron	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.150588.1	genic	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.150592.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.150592.4	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.150593.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 95.0 > 59
PB.150597.1	novel_in_catalog	perc_A_downstream_TTS: 100.0 > 59
PB.150599.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.150604.2	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 75.0 > 59
PB.150609.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.150609.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.150609.4	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.150610.1	novel_in_catalog	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.150618.1	incomplete-splice_match	perc_A_downstream_TTS: 80.0 > 59
PB.150621.1	full-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.150623.1	antisense	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.150626.1	novel_in_catalog	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.150629.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.150631.2	novel_in_catalog	RTS_stage: True
PB.150632.2	incomplete-splice_match	RTS_stage: True; min_cov: 1.0 < 3
PB.150632.3	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.150632.4	novel_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.150632.5	novel_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.150632.6	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.150632.7	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.150634.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.157382.1	novel_in_catalog	perc_A_downstream_TTS: 100.0 > 59
PB.157383.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3; all_canonical: non_canonical
PB.157388.1	antisense	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.157389.1	incomplete-splice_match	RTS_stage: True
PB.157392.1	incomplete-splice_match	perc_A_downstream_TTS: 85.0 > 59
PB.157394.1	genic	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.157396.2	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.157398.2	novel_in_catalog	RTS_stage: True
PB.157398.3	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.157398.4	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.157400.1	incomplete-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.157403.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.157403.4	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 70.0 > 59
PB.157407.1	incomplete-splice_match	perc_A_downstream_TTS: 60.0 > 59; min_cov: 2.0 < 3
PB.157411.1	novel_in_catalog	perc_A_downstream_TTS: 100.0 > 59; min_cov: 1.0 < 3
PB.157415.1	incomplete-splice_match	all_canonical: nan
PB.157420.1	genic	all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.157428.1	genic_intron	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.157430.1	incomplete-splice_match	perc_A_downstream_TTS: 100.0 > 59; RTS_stage: True
PB.157432.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.157433.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.157433.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.157434.1	genic_intron	perc_A_downstream_TTS: 60.0 > 59; all_canonical: nan
PB.157435.1	incomplete-splice_match	min_cov: 1.0 < 3; perc_A_downstream_TTS: 85.0 > 59
PB.157439.1	incomplete-splice_match	all_canonical: nan
PB.157441.1	genic	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.157441.2	novel_in_catalog	perc_A_downstream_TTS: 80.0 > 59
PB.157445.1	novel_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 2.0 < 3
PB.157447.2	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.157447.3	genic_intron	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.157449.1	novel_in_catalog	all_canonical: nan
PB.157451.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.157451.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.157453.1	genic	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.157454.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 100.0 > 59
PB.157457.1	full-splice_match	perc_A_downstream_TTS: 100.0 > 59
PB.157457.2	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 95.0 > 59
PB.157457.3	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 95.0 > 59
PB.157461.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.157462.1	genic	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.157465.1	novel_in_catalog	perc_A_downstream_TTS: 70.0 > 59
PB.157465.2	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 70.0 > 59
PB.157465.3	novel_in_catalog	perc_A_downstream_TTS: 70.0 > 59
PB.157465.4	novel_in_catalog	perc_A_downstream_TTS: 70.0 > 59
PB.157465.5	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 70.0 > 59
PB.157467.1	genic_intron	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.157468.1	novel_in_catalog	perc_A_downstream_TTS: 95.0 > 59
PB.157470.1	incomplete-splice_match	min_cov: 0.0 < 3; perc_A_downstream_TTS: 75.0 > 59
PB.157471.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.157472.1	incomplete-splice_match	perc_A_downstream_TTS: 60.0 > 59
PB.157473.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.157474.2	incomplete-splice_match	RTS_stage: True
PB.157476.1	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3
PB.157480.1	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.157480.2	novel_not_in_catalog	RTS_stage: True
PB.157480.4	incomplete-splice_match	all_canonical: nan
PB.157481.1	incomplete-splice_match	RTS_stage: True
PB.157483.1	novel_in_catalog	perc_A_downstream_TTS: 100.0 > 59
PB.157484.1	full-splice_match	perc_A_downstream_TTS: 85.0 > 59
PB.157487.1	incomplete-splice_match	RTS_stage: True
PB.157489.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3; all_canonical: non_canonical
PB.157492.1	genic_intron	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.157493.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.157494.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.157495.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.157495.2	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.157495.3	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.157495.4	incomplete-splice_match	RTS_stage: True; min_cov: 1.0 < 3
PB.157495.5	novel_in_catalog	RTS_stage: True
PB.157497.1	genic	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.157498.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.157503.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 2.0 < 3
PB.157504.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.157508.1	novel_in_catalog	all_canonical: nan; perc_A_downstream_TTS: 75.0 > 59
PB.157510.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.157511.1	genic	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.157512.1	novel_in_catalog	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.157513.2	incomplete-splice_match	all_canonical: nan
PB.157515.1	incomplete-splice_match	perc_A_downstream_TTS: 100.0 > 59; min_cov: 1.0 < 3
PB.157516.1	full-splice_match	perc_A_downstream_TTS: 80.0 > 59
PB.157517.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 1.0 < 3
PB.157520.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.157522.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.157523.2	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 75.0 > 59
PB.157524.1	incomplete-splice_match	perc_A_downstream_TTS: 80.0 > 59
PB.157527.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.157530.1	incomplete-splice_match	perc_A_downstream_TTS: 80.0 > 59
PB.157531.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 80.0 > 59
PB.157532.1	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True; perc_A_downstream_TTS: 85.0 > 59
PB.157532.2	incomplete-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.157535.1	full-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.157536.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.157540.1	novel_in_catalog	min_cov: 2.0 < 3; perc_A_downstream_TTS: 85.0 > 59
PB.157541.1	incomplete-splice_match	RTS_stage: True
PB.157542.2	novel_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.157542.3	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.157542.6	novel_not_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.157544.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 95.0 > 59
PB.157546.6	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.164508.2	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 80.0 > 59
PB.164510.1	antisense	all_canonical: nan
PB.164516.1	incomplete-splice_match	RTS_stage: True
PB.164517.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 75.0 > 59
PB.164518.1	genic	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.164521.2	incomplete-splice_match	min_cov: 2.0 < 3; perc_A_downstream_TTS: 80.0 > 59
PB.164521.3	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 80.0 > 59
PB.164521.5	antisense	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.164523.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.164523.3	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.164523.4	novel_in_catalog	RTS_stage: True
PB.164524.1	incomplete-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.164525.2	incomplete-splice_match	all_canonical: nan
PB.164527.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.164527.2	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 75.0 > 59
PB.164534.1	incomplete-splice_match	min_cov: 0.0 < 3; perc_A_downstream_TTS: 75.0 > 59
PB.164539.1	incomplete-splice_match	all_canonical: nan
PB.164541.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.164546.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.164551.1	incomplete-splice_match	RTS_stage: True
PB.164553.1	incomplete-splice_match	RTS_stage: True
PB.164553.2	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.164554.1	novel_in_catalog	all_canonical: nan
PB.164558.3	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.164562.1	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.164562.2	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3
PB.164563.1	intergenic	min_cov: 0.0 < 3; perc_A_downstream_TTS: 95.0 > 59
PB.164564.2	genic_intron	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.164569.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.164570.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.164574.1	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3
PB.164576.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 70.0 > 59
PB.164576.2	full-splice_match	perc_A_downstream_TTS: 70.0 > 59
PB.164580.2	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.164581.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.164581.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.164585.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.164586.2	incomplete-splice_match	RTS_stage: True
PB.164587.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.164588.1	novel_in_catalog	RTS_stage: True
PB.164597.1	fusion	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3
PB.164601.1	incomplete-splice_match	RTS_stage: True
PB.164606.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 80.0 > 59
PB.164606.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; perc_A_downstream_TTS: 80.0 > 59
PB.164609.1	incomplete-splice_match	min_cov: 2.0 < 3; perc_A_downstream_TTS: 85.0 > 59
PB.164613.1	incomplete-splice_match	RTS_stage: True
PB.164614.3	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 75.0 > 59
PB.164620.1	incomplete-splice_match	perc_A_downstream_TTS: 80.0 > 59
PB.164630.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.164632.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.164632.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.164635.3	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.164637.1	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.164638.1	full-splice_match	perc_A_downstream_TTS: 100.0 > 59
PB.164639.1	novel_in_catalog	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.164650.3	novel_in_catalog	perc_A_downstream_TTS: 60.0 > 59; min_cov: 2.0 < 3
PB.164650.4	novel_not_in_catalog	perc_A_downstream_TTS: 60.0 > 59; min_cov: 1.0 < 3
PB.164653.1	novel_in_catalog	RTS_stage: True
PB.164655.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.164655.2	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.164655.3	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.164655.4	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.164655.5	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.164655.7	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.164655.8	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.164655.9	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.164659.1	novel_not_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
