rescue_candidate	mapping_hit	sam_flag	hit_POS_MLprob	candidate_structural_category	rescue_result	exclusion_reason	best_match_for_candidate	best_match_id
PB.150483.1	ENST00000329627.11	256	0.606	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000399744.8
PB.45363.1	PB.30364.2	0	0.734	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.37831.1
PB.45363.1	ENST00000215794.8	256	0.752	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.37831.1
PB.45363.1	PB.37831.1	256	0.858	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.37831.1
PB.103690.1	ENST00000612978.5	0	0.726	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000612978.5
PB.103690.1	ENST00000621561.5	256	0.71	incomplete-splice_match	not_rescued	ML_probability	reference_transcript	ENST00000612978.5
PB.103690.2	ENST00000612978.5	0	0.726	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.103704.1
PB.103690.2	ENST00000621561.5	256	0.71	incomplete-splice_match	not_rescued	ML_probability	reference_transcript	PB.103704.1
PB.103690.2	PB.103704.1	256	0.75	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.103704.1
PB.52887.2	ENST00000610959.4	0	0.872	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000610959.4
PB.52887.1	ENST00000486209.5	0	0.74	novel_in_catalog	rescued_mapping	NA	reference_transcript	PB.83100.1
PB.52887.1	ENST00000610959.4	256	0.872	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.83100.1
PB.52887.1	PB.83100.1	256	0.89	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.83100.1
PB.68191.2	ENST00000610959.4	0	0.872	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.83100.1
PB.68191.2	ENST00000486209.5	256	0.74	novel_in_catalog	rescued_mapping	NA	reference_transcript	PB.83100.1
PB.68191.2	PB.83100.1	256	0.89	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.83100.1
PB.68192.1	ENST00000640084.1	0	0.676	novel_not_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.75671.1	ENST00000640084.1	0	0.676	novel_not_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.75671.2	ENST00000640084.1	0	0.676	incomplete-splice_match	not_rescued	ML_probability	unknown	unknown
PB.8639.2	ENST00000263196.12	0	0.26	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.8639.2	ENST00000545799.5	256	0.272	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.8639.2	ENST00000537045.5	256	0.254	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.8639.2	PB.124744.2	256	0.794	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.124744.2
PB.137296.1	ENST00000263196.12	0	0.26	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.137296.1	ENST00000537045.5	256	0.254	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.137296.1	ENST00000545799.5	256	0.272	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.137296.1	PB.130824.1	256	0.732	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.137296.1	PB.124744.2	256	0.794	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.124744.2
PB.8639.5	ENST00000545799.5	0	0.272	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.8639.5	ENST00000263196.12	256	0.26	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.8639.5	ENST00000537045.5	256	0.254	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.8639.5	PB.124744.2	256	0.794	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.124744.2
PB.88761.1	ENST00000545799.5	0	0.272	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.88761.1	ENST00000263196.12	256	0.26	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.88761.1	ENST00000537045.5	256	0.254	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.88761.1	PB.124744.2	256	0.794	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.124744.2
PB.8639.6	ENST00000545799.5	0	0.272	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.8639.6	ENST00000263196.12	256	0.26	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.8639.6	ENST00000537045.5	256	0.254	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.8639.6	PB.124744.2	256	0.794	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.124744.2
PB.8639.7	ENST00000545799.5	0	0.272	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.8639.7	ENST00000263196.12	256	0.26	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.8639.7	ENST00000537045.5	256	0.254	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.8639.7	PB.124744.2	256	0.794	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.124744.2
PB.88761.3	ENST00000537045.5	0	0.254	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.88761.3	ENST00000263196.12	256	0.26	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.88761.3	ENST00000545799.5	256	0.272	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.88761.3	PB.124744.2	256	0.794	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.124744.2
PB.88761.3	PB.130824.1	256	0.732	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.137296.2	PB.124744.2	0	0.794	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.124744.2
PB.137296.2	ENST00000537045.5	256	0.254	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.137296.2	PB.130824.1	256	0.732	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.137296.2	ENST00000263196.12	256	0.26	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.137296.2	ENST00000545799.5	256	0.272	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.8639.8	ENST00000263196.12	0	0.26	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.8639.8	ENST00000545799.5	256	0.272	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.8639.8	ENST00000537045.5	256	0.254	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.8639.8	PB.124744.2	256	0.794	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.124744.2
PB.8639.8	PB.130824.1	256	0.732	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124744.2
PB.150485.3	ENST00000537045.5	0	0.254	novel_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.150485.3	PB.143804.2	256	0.322	novel_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.150485.3	ENST00000545799.5	256	0.272	novel_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.150485.3	ENST00000263196.12	256	0.26	novel_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.60588.1	PB.22978.2	0	0.708	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137296.4
PB.60588.1	ENST00000263196.12	256	0.26	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137296.4
PB.60588.1	ENST00000545799.5	256	0.272	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137296.4
PB.60588.1	PB.137296.4	256	0.908	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.137296.4
PB.60588.1	PB.22978.1	256	0.894	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137296.4
PB.60588.1	ENST00000537045.5	256	0.254	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137296.4
PB.130824.2	ENST00000545799.5	0	0.272	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137296.4
PB.130824.2	ENST00000263196.12	256	0.26	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137296.4
PB.130824.2	PB.22978.2	256	0.708	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137296.4
PB.130824.2	PB.137296.4	256	0.908	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.137296.4
PB.130824.2	PB.22978.1	256	0.894	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137296.4
PB.130824.2	ENST00000537045.5	256	0.254	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137296.4
PB.30368.1	PB.137296.4	0	0.908	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.137296.4
PB.30368.1	ENST00000545799.5	256	0.272	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137296.4
PB.30368.1	PB.22978.1	256	0.894	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137296.4
PB.30368.1	ENST00000263196.12	256	0.26	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137296.4
PB.30368.1	PB.22978.2	256	0.708	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.137296.4
PB.22979.1	ENST00000252137.11	0	0.97	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45365.1
PB.22979.1	PB.45365.1	256	0.994	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.45365.1
PB.22979.1	PB.60589.1	256	0.898	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45365.1
PB.22979.1	PB.45365.2	256	0.92	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45365.1
PB.30369.1	ENST00000252137.11	0	0.97	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45365.1
PB.30369.1	PB.45365.1	256	0.994	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.45365.1
PB.30369.1	PB.60589.1	256	0.898	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45365.1
PB.30369.1	PB.45365.2	256	0.92	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45365.1
PB.75676.1	ENST00000340170.8	0	0.298	incomplete-splice_match	not_rescued	ML_probability	reference_transcript	ENST00000263208.5
PB.75676.1	ENST00000263208.5	256	0.928	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000263208.5
PB.60592.1	ENST00000263208.5	0	0.928	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000263208.5
PB.60592.1	ENST00000340170.8	256	0.298	incomplete-splice_match	not_rescued	ML_probability	reference_transcript	ENST00000263208.5
PB.130825.1	ENST00000263208.5	0	0.928	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000263208.5
PB.83104.1	ENST00000263208.5	0	0.928	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000263208.5
PB.83104.1	ENST00000340170.8	256	0.298	incomplete-splice_match	not_rescued	ML_probability	reference_transcript	ENST00000263208.5
PB.68194.1	ENST00000263208.5	0	0.928	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000263208.5
PB.68194.1	ENST00000340170.8	256	0.298	incomplete-splice_match	not_rescued	ML_probability	reference_transcript	ENST00000263208.5
PB.52892.1	ENST00000263208.5	0	0.928	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000263208.5
PB.30371.1	ENST00000263208.5	0	0.928	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000263208.5
PB.164516.1	ENST00000263208.5	0	0.928	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000263208.5
PB.157389.1	ENST00000263208.5	0	0.928	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000263208.5
PB.143805.1	ENST00000263208.5	0	0.928	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000263208.5
PB.137298.1	ENST00000263208.5	0	0.928	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000263208.5
PB.8641.1	ENST00000263208.5	0	0.928	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000263208.5
PB.8641.1	ENST00000340170.8	256	0.298	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263208.5
PB.124747.1	NA	4	NA	novel_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.60592.2	NA	4	NA	novel_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.83105.1	PB.68195.2	0	0.93	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.68195.2
PB.75677.1	PB.45366.1	0	NA	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000399562.9
PB.75677.1	ENST00000399568.5	256	0.874	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000399562.9
PB.75677.1	ENST00000399562.9	256	0.926	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000399562.9
PB.96078.1	PB.75677.2	0	0.994	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.75677.2
PB.96078.1	ENST00000399562.9	256	0.926	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.75677.2
PB.96078.1	ENST00000399562.9	2048	0.926	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.75677.2
PB.96078.1	PB.45366.1	256	NA	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.75677.2
PB.30372.2	NA	4	NA	novel_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.83107.4	ENST00000263202.15	0	0.9	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.83107.4	PB.83107.2	256	0.98	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83107.2
PB.83107.4	PB.83107.1	256	0.57	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.83107.4	ENST00000399523.5	256	0.316	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.83107.4	PB.83107.3	256	0.882	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.83107.4	PB.3804.1	256	0.9	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83107.2
PB.3804.2	PB.3804.1	0	0.9	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.3804.1
PB.96079.1	PB.103694.1	0	0.758	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.96079.1	PB.83107.2	256	0.98	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83107.2
PB.96079.1	PB.83107.3	256	0.882	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.96079.1	ENST00000263202.15	256	0.9	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.96079.1	PB.96079.3	256	0.97	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.96079.1	PB.83107.1	256	0.57	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.96079.2	PB.96079.3	0	0.97	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.96079.2	PB.83107.2	256	0.98	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83107.2
PB.96079.2	ENST00000263202.15	256	0.9	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.96079.2	PB.83107.3	256	0.882	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.96079.2	ENST00000399523.5	256	0.316	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.96079.2	PB.83107.1	256	0.57	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.124749.1	ENST00000263202.15	0	0.9	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.124749.1	PB.96079.3	256	0.97	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.124749.1	PB.103694.1	256	0.758	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.124749.1	PB.83107.2	256	0.98	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83107.2
PB.124749.1	PB.83107.3	256	0.882	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.124749.1	PB.83107.1	256	0.57	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.22984.1	PB.83107.2	0	0.98	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83107.2
PB.22984.1	PB.3804.1	256	0.9	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83107.2
PB.22984.1	PB.83107.1	256	0.57	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.22984.1	ENST00000263202.15	256	0.9	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.22984.1	ENST00000399523.5	256	0.316	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83107.2
PB.30374.1	ENST00000437685.6	0	0.338	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263201.7
PB.30374.1	PB.30374.2	256	0.434	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263201.7
PB.30374.1	ENST00000263201.7	256	0.92	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000263201.7
PB.30374.1	PB.30374.3	256	0.768	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263201.7
PB.30374.1	PB.30374.7	256	0.73	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263201.7
PB.30374.1	PB.30374.8	256	0.848	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000263201.7
PB.88763.1	PB.30374.5	0	0.82	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.30374.8
PB.88763.1	PB.30374.6	256	0.74	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.30374.8
PB.88763.1	PB.30374.8	256	0.848	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.30374.8
PB.88763.1	PB.68198.2	256	0.776	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.30374.8
PB.37835.1	PB.30374.7	0	0.73	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263201.7
PB.37835.1	PB.30374.2	256	0.434	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263201.7
PB.37835.1	ENST00000437685.6	256	0.338	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263201.7
PB.37835.1	ENST00000263201.7	256	0.92	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000263201.7
PB.37835.1	PB.30374.3	256	0.768	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263201.7
