isoform	chrom	strand	junction_number	genomic_start_coord	genomic_end_coord	transcript_coord	junction_category	start_site_category	end_site_category	diff_to_Ref_start_site	diff_to_Ref_end_site	bite_junction	splice_site	canonical	RTS_junction	indel_near_junct	phyloP_start	phyloP_end	sample_with_cov	total_coverage	chr13_SR_support.star.SJ.out
PB.3040.1	13	+	junction_23	20083033	20083655	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	276	276
PB.3040.1	13	+	junction_24	20083777	20085821	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	324	324
PB.3040.4	13	+	junction_1	19958842	19959957	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	90	90
PB.3040.4	13	+	junction_2	19960027	19993062	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	157	157
PB.3040.4	13	+	junction_3	19993920	20002849	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	271	271
PB.3040.4	13	+	junction_4	20003136	20005073	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	172	172
PB.3040.4	13	+	junction_5	20005240	20006373	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	175	175
PB.3040.4	13	+	junction_6	20006587	20019546	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	310	310
PB.3040.5	13	+	junction_1	19958842	19959957	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	90	90
PB.3040.5	13	+	junction_2	19960027	19970024	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	56	56
PB.3040.5	13	+	junction_3	19970072	19993062	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	58	58
PB.3040.5	13	+	junction_4	19993565	19993825	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	106	106
PB.3040.5	13	+	junction_5	19993920	20002849	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	271	271
PB.3040.5	13	+	junction_6	20003136	20005073	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	172	172
PB.3040.5	13	+	junction_7	20005240	20006373	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	175	175
PB.3040.5	13	+	junction_8	20006587	20019546	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	310	310
PB.3040.5	13	+	junction_9	20019619	20026611	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	261	261
PB.3040.5	13	+	junction_10	20026763	20027202	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	242	242
PB.3040.5	13	+	junction_11	20027319	20031318	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	214	214
PB.3040.5	13	+	junction_12	20031436	20034253	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	244	244
PB.3040.5	13	+	junction_13	20034405	20036736	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	208	208
PB.3040.5	13	+	junction_14	20036910	20051432	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	254	254
PB.3040.5	13	+	junction_15	20051599	20052276	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	229	229
PB.3040.5	13	+	junction_16	20052312	20058574	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	218	218
PB.3040.5	13	+	junction_17	20058705	20059446	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	318	318
PB.3040.5	13	+	junction_18	20059563	20061052	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	257	257
PB.3040.5	13	+	junction_19	20061225	20062845	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	204	204
PB.3040.5	13	+	junction_20	20062972	20064450	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	205	205
PB.3040.5	13	+	junction_21	20064546	20066850	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	239	239
PB.3040.5	13	+	junction_22	20067020	20067238	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	188	188
PB.3040.5	13	+	junction_23	20067391	20082015	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	196	196
PB.3040.5	13	+	junction_24	20082131	20082780	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	313	313
PB.3040.5	13	+	junction_25	20083033	20083655	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	276	276
PB.3040.5	13	+	junction_26	20083777	20085821	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	324	324
PB.3040.7	13	+	junction_1	19958842	19959957	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	90	90
PB.3040.7	13	+	junction_2	19960027	19993062	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	157	157
PB.3040.7	13	+	junction_3	19993920	20002849	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	271	271
PB.3040.7	13	+	junction_4	20003136	20005073	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	172	172
PB.3040.7	13	+	junction_5	20005240	20006373	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	175	175
PB.3040.7	13	+	junction_6	20006587	20019546	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	310	310
PB.3040.7	13	+	junction_7	20019619	20026611	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	261	261
PB.3040.7	13	+	junction_8	20026763	20027202	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	242	242
PB.3040.7	13	+	junction_9	20027319	20031318	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	214	214
PB.3040.7	13	+	junction_10	20031436	20034253	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	244	244
PB.3040.7	13	+	junction_11	20034405	20036736	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	208	208
PB.3040.9	13	+	junction_1	19958842	19959957	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	90	90
PB.3040.9	13	+	junction_2	19960027	19970024	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	56	56
PB.3040.9	13	+	junction_3	19970072	19993062	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	58	58
PB.3040.9	13	+	junction_4	19993920	20002849	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	271	271
PB.3040.9	13	+	junction_5	20003136	20005073	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	172	172
PB.3040.9	13	+	junction_6	20005240	20006373	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	175	175
PB.3040.9	13	+	junction_7	20006587	20019546	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	310	310
PB.3040.9	13	+	junction_8	20019619	20026611	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	261	261
PB.3040.9	13	+	junction_9	20026763	20027202	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	242	242
PB.3040.9	13	+	junction_10	20027319	20031318	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	214	214
PB.3040.9	13	+	junction_11	20031436	20034253	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	244	244
PB.3040.9	13	+	junction_12	20034405	20036736	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	208	208
PB.3040.9	13	+	junction_13	20036910	20051432	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	254	254
PB.3040.9	13	+	junction_14	20051599	20052276	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	229	229
PB.3040.9	13	+	junction_15	20052312	20058574	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	218	218
PB.3040.9	13	+	junction_16	20058705	20059446	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	318	318
PB.3040.9	13	+	junction_17	20059563	20061052	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	257	257
PB.3040.9	13	+	junction_18	20061225	20062845	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	204	204
PB.3040.9	13	+	junction_19	20062972	20064450	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	205	205
PB.3040.9	13	+	junction_20	20064546	20066850	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	239	239
PB.3040.9	13	+	junction_21	20067020	20067238	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	188	188
PB.3040.9	13	+	junction_22	20067391	20082015	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	196	196
PB.3040.9	13	+	junction_23	20082131	20082780	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	313	313
PB.3040.9	13	+	junction_24	20083033	20083655	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	276	276
PB.3040.9	13	+	junction_25	20083777	20085821	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	324	324
PB.3040.10	13	+	junction_1	19958842	19959957	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	90	90
PB.3040.10	13	+	junction_2	19960027	19993062	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	157	157
PB.3040.10	13	+	junction_3	19993920	20002849	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	271	271
PB.3040.10	13	+	junction_4	20003136	20005073	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	172	172
PB.3040.10	13	+	junction_5	20005240	20006373	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	175	175
PB.3040.10	13	+	junction_6	20006587	20019550	?????	novel	known	novel	0	-4	TRUE	GTAG	canonical	FALSE	FALSE	NA	NA	1	11	11
PB.3040.10	13	+	junction_7	20019619	20026611	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	261	261
PB.3040.10	13	+	junction_8	20026763	20027202	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	242	242
PB.3040.10	13	+	junction_9	20027319	20031318	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	214	214
PB.3040.10	13	+	junction_10	20031436	20034253	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	244	244
PB.3040.10	13	+	junction_11	20034405	20036736	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	208	208
PB.3040.10	13	+	junction_12	20037252	20045012	?????	novel	novel	novel	338	6420	FALSE	GTCT	non_canonical	FALSE	FALSE	NA	NA	0	0	0
PB.3040.11	13	+	junction_1	19958842	19959957	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	90	90
PB.3040.11	13	+	junction_2	19960027	19970024	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	56	56
PB.3040.11	13	+	junction_3	19970072	19993062	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	58	58
PB.3040.11	13	+	junction_4	19993565	19993825	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	106	106
PB.3040.11	13	+	junction_5	19993920	20002849	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	271	271
PB.3040.11	13	+	junction_6	20003136	20005073	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	172	172
PB.3040.11	13	+	junction_7	20005240	20006373	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	175	175
PB.3040.11	13	+	junction_8	20006587	20019546	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	310	310
PB.3040.11	13	+	junction_9	20019619	20026611	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	261	261
PB.3040.11	13	+	junction_10	20026763	20027202	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	242	242
PB.3040.11	13	+	junction_11	20027319	20031318	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	214	214
PB.3040.11	13	+	junction_12	20031436	20034253	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	244	244
PB.3040.11	13	+	junction_13	20034405	20036736	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	208	208
PB.3040.11	13	+	junction_14	20036910	20051432	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	254	254
PB.3040.11	13	+	junction_15	20051599	20052276	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	229	229
PB.3040.11	13	+	junction_16	20052312	20058574	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	218	218
PB.3040.11	13	+	junction_17	20058705	20059446	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	318	318
PB.3040.11	13	+	junction_18	20059563	20061052	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	257	257
PB.3040.11	13	+	junction_19	20061225	20062845	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	204	204
PB.3040.11	13	+	junction_20	20062972	20064450	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	205	205
PB.3040.11	13	+	junction_21	20064546	20066850	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	239	239
PB.3040.11	13	+	junction_22	20067020	20067238	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	188	188
PB.3040.11	13	+	junction_23	20067391	20082015	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	196	196
PB.3040.11	13	+	junction_24	20082131	20082780	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	313	313
PB.3040.11	13	+	junction_25	20083033	20083655	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	276	276
PB.3040.11	13	+	junction_26	20083777	20085821	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	324	324
PB.3040.6	13	+	junction_1	19958842	19959957	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	90	90
PB.3040.6	13	+	junction_2	19960027	19993062	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	157	157
PB.3040.6	13	+	junction_3	19993565	19993825	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	106	106
PB.3040.6	13	+	junction_4	19993920	20002849	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	271	271
PB.3040.6	13	+	junction_5	20003136	20005073	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	172	172
PB.3040.6	13	+	junction_6	20005240	20006373	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	175	175
PB.3040.6	13	+	junction_7	20006587	20019546	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	310	310
PB.3040.6	13	+	junction_8	20019619	20026611	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	261	261
PB.3040.6	13	+	junction_9	20026763	20027202	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	242	242
PB.3040.6	13	+	junction_10	20027319	20031318	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	214	214
PB.3040.6	13	+	junction_11	20031436	20034253	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	244	244
PB.3040.6	13	+	junction_12	20034405	20036736	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	208	208
PB.3040.6	13	+	junction_13	20036910	20051432	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	254	254
PB.3040.6	13	+	junction_14	20051599	20052276	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	229	229
PB.3040.6	13	+	junction_15	20052312	20058574	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	218	218
PB.3040.6	13	+	junction_16	20058705	20059446	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	318	318
PB.3040.6	13	+	junction_17	20059563	20061052	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	257	257
PB.3040.6	13	+	junction_18	20061225	20062845	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	204	204
PB.3040.6	13	+	junction_19	20062972	20064450	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	205	205
PB.3040.6	13	+	junction_20	20064546	20066850	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	239	239
PB.3040.6	13	+	junction_21	20067020	20067238	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	188	188
PB.3040.6	13	+	junction_22	20067391	20082015	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	196	196
PB.3040.6	13	+	junction_23	20082131	20082780	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	313	313
PB.3040.6	13	+	junction_24	20083033	20083655	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	276	276
PB.3040.6	13	+	junction_25	20083777	20085821	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	324	324
PB.3040.3	13	+	junction_1	19958842	19959957	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	90	90
PB.3040.3	13	+	junction_2	19960027	19993062	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	157	157
PB.3040.3	13	+	junction_3	19993565	19993825	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	106	106
PB.3040.3	13	+	junction_4	19993920	20002849	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	271	271
PB.3040.3	13	+	junction_5	20003136	20005073	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	172	172
PB.3040.3	13	+	junction_6	20005240	20006373	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	175	175
PB.3040.3	13	+	junction_7	20006587	20019546	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	310	310
PB.3040.3	13	+	junction_8	20019619	20026611	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	261	261
PB.3040.3	13	+	junction_9	20026763	20027202	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	242	242
PB.3040.3	13	+	junction_10	20027319	20031318	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	214	214
PB.3040.3	13	+	junction_11	20031436	20034253	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	244	244
PB.3040.3	13	+	junction_12	20034405	20036736	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	208	208
PB.3040.3	13	+	junction_13	20036910	20051432	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	254	254
PB.3040.3	13	+	junction_14	20051599	20052276	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	229	229
PB.3040.3	13	+	junction_15	20052312	20058574	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	218	218
PB.3040.3	13	+	junction_16	20058705	20059446	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	318	318
PB.3040.3	13	+	junction_17	20059563	20061052	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	257	257
PB.3040.3	13	+	junction_18	20061225	20062845	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	204	204
PB.3040.3	13	+	junction_19	20062972	20064450	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	205	205
PB.3040.3	13	+	junction_20	20064546	20066850	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	239	239
PB.3040.3	13	+	junction_21	20067020	20067238	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	188	188
PB.3040.3	13	+	junction_22	20067391	20082015	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	196	196
PB.3040.3	13	+	junction_23	20082131	20082780	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	313	313
PB.3040.3	13	+	junction_24	20083033	20083655	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	276	276
PB.3040.3	13	+	junction_25	20083777	20085821	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	324	324
PB.3040.2	13	+	junction_1	19958842	19959957	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	90	90
PB.3040.2	13	+	junction_2	19960027	19993062	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	157	157
PB.3040.2	13	+	junction_3	19993920	20002849	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	271	271
PB.3040.2	13	+	junction_4	20003136	20005073	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	172	172
PB.3040.2	13	+	junction_5	20005240	20006373	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	175	175
PB.3040.2	13	+	junction_6	20006587	20019546	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	310	310
PB.3040.2	13	+	junction_7	20019619	20026611	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	261	261
PB.3040.2	13	+	junction_8	20026763	20027202	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	242	242
PB.3040.2	13	+	junction_9	20027319	20031318	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	214	214
PB.3040.2	13	+	junction_10	20031436	20034253	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	244	244
PB.3040.2	13	+	junction_11	20034405	20036736	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	208	208
PB.3040.2	13	+	junction_12	20036910	20051432	?????	known	known	known	0	0	FALSE	GCAG	canonical	FALSE	FALSE	NA	NA	1	254	254
PB.3040.2	13	+	junction_13	20051599	20052276	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	229	229
PB.3040.2	13	+	junction_14	20052312	20058574	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	218	218
PB.3040.2	13	+	junction_15	20058705	20059446	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	318	318
PB.3040.2	13	+	junction_16	20059563	20061052	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	257	257
PB.3040.2	13	+	junction_17	20061225	20062845	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	204	204
PB.3040.2	13	+	junction_18	20062972	20064450	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	205	205
PB.3040.2	13	+	junction_19	20064546	20066850	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	239	239
PB.3040.2	13	+	junction_20	20067020	20067238	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	188	188
PB.3040.2	13	+	junction_21	20067391	20082015	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	196	196
PB.3040.2	13	+	junction_22	20082131	20082780	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	313	313
PB.3040.2	13	+	junction_23	20083033	20083655	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	276	276
PB.3040.2	13	+	junction_24	20083777	20085821	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	324	324
PB.3040.8	13	+	junction_1	19958842	19959957	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	90	90
PB.3040.8	13	+	junction_2	19960027	19970024	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	56	56
PB.3040.8	13	+	junction_3	19970072	19993062	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	58	58
